Timestamp,Name,Action,Status,Image_Path,Confidence
2025-11-21 00:30:47,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:49,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:52,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:52,k,SLEEPING,ALERT,N/A,0.23
2025-11-21 00:30:54,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:57,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:30:57,k,SLEEPING,ALERT,N/A,0.21
2025-11-21 00:31:00,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:02,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:03,k,SLEEPING,ALERT,N/A,0.21
2025-11-21 00:31:05,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:08,k,SLEEPING,ALERT,N/A,0.17
2025-11-21 00:31:08,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:11,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:13,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:16,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:17,k,SLEEPING,ALERT,N/A,0.25
2025-11-21 00:31:18,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:21,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:22,k,SLEEPING,ALERT,N/A,0.25
2025-11-21 00:31:23,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:26,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:27,k,SLEEPING,ALERT,N/A,0.25
2025-11-21 00:31:29,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:31,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:34,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:37,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:37,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:31:39,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:42,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:42,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:31:44,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:47,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:47,k,SLEEPING,ALERT,N/A,0.26
2025-11-21 00:31:49,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:52,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:52,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:31:55,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:57,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:31:58,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:32:00,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:03,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:05,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:08,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:09,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:32:10,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:13,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:14,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:32:15,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:18,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:19,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:32:20,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:23,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:24,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:32:26,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:28,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:29,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:32:31,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:33,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:34,k,SLEEPING,ALERT,N/A,0.26
2025-11-21 00:32:36,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:38,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:39,k,SLEEPING,ALERT,N/A,0.26
2025-11-21 00:32:41,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:44,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:44,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:32:46,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:49,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:50,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:32:51,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:54,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:55,k,SLEEPING,ALERT,N/A,0.26
2025-11-21 00:32:56,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:32:59,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:33:00,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:33:01,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:33:04,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:33:05,k,SLEEPING,ALERT,N/A,0.26
